customer_id,week,login_frequency,feature_usage_count,session_duration_mins,support_tickets,api_calls,risk_score,is_warning_week,churned_this_week
CUST11826,23,6,1,38,0,42,0.124,0,0
CUST11826,24,5,1,16,0,60,0.188,0,0
CUST11826,25,7,0,34,0,129,0.191,0,0
CUST11826,26,6,3,29,0,101,0.108,0,0
CUST11826,27,7,3,26,0,129,0.072,0,0
CUST11826,28,7,3,38,0,82,0.116,0,0
CUST11826,29,6,2,33,0,150,0.099,0,0
CUST11826,30,3,2,15,0,135,0.123,0,0
CUST11826,31,5,3,28,0,104,0.231,0,0
CUST11826,32,4,2,41,0,133,0.178,0,0
CUST11826,33,6,1,30,0,101,0.171,0,0
CUST11826,34,7,1,37,0,77,0.066,0,0
CUST11826,35,4,1,11,0,106,0.155,0,0
CUST11826,36,3,4,8,0,108,0.319,0,0
CUST11826,37,5,0,18,0,112,0.233,0,0
CUST11826,38,2,1,37,0,127,0.103,0,0
CUST11826,39,4,0,17,0,110,0.122,0,0
CUST11826,40,3,0,20,0,83,0.094,0,0
CUST11826,41,4,0,38,0,151,0.135,0,0
CUST11826,42,3,3,18,0,144,0.114,0,0
CUST11826,43,5,1,29,0,128,0.094,0,0
CUST11826,44,6,0,35,0,96,0.092,0,0
CUST11826,45,6,3,14,0,94,0.366,1,0
CUST11826,46,4,4,19,0,60,0.467,0,0
CUST11826,47,6,2,17,0,64,0.483,0,1
CUST11827,1,4,2,38,0,130,0.175,0,0
CUST11827,2,6,0,18,0,116,0.163,0,0
CUST11827,3,6,1,9,0,71,0.08,0,0
CUST11827,4,4,2,30,0,78,0.183,0,0
CUST11827,5,6,0,32,0,151,0.217,0,0
CUST11827,6,7,2,42,0,109,0.085,0,0
CUST11827,7,5,5,25,0,115,0.187,0,0
CUST11827,8,5,4,29,0,75,0.175,0,0
CUST11827,9,5,4,35,1,71,0.268,0,0
CUST11827,10,7,1,25,0,87,0.091,0,0
CUST11827,11,5,2,14,0,85,0.241,0,0
CUST11827,12,4,0,31,0,90,0.129,0,0
CUST11827,13,5,1,26,0,62,0.117,0,0
CUST11827,14,7,2,38,0,118,0.199,0,0
CUST11827,15,6,1,30,0,96,0.247,0,0
CUST11827,16,5,0,32,0,42,0.122,0,0
CUST11827,17,2,3,42,0,123,0.414,1,0
CUST11827,18,6,0,34,0,115,0.411,0,0
CUST11827,19,2,2,13,0,111,0.498,0,1
CUST11828,1,3,0,29,0,125,0.093,0,0
CUST11828,2,6,0,33,0,104,0.174,0,0
CUST11828,3,5,1,28,0,122,0.081,0,0
CUST11828,4,6,4,15,0,112,0.206,0,0
CUST11828,5,2,2,42,0,123,0.169,0,0
CUST11828,6,4,5,27,0,79,0.121,0,0
CUST11828,7,7,2,33,0,108,0.189,0,0
CUST11828,8,6,1,33,0,96,0.155,0,0
CUST11828,9,5,2,19,0,116,0.176,0,0
CUST11828,10,5,1,33,0,130,0.179,0,0
CUST11828,11,4,1,13,1,133,0.15,0,0
CUST11828,12,7,4,26,0,141,0.062,0,0
CUST11828,13,3,3,27,0,159,0.159,0,0
CUST11828,14,7,2,33,0,51,0.169,0,0
CUST11828,15,5,2,31,0,117,0.104,0,0
CUST11828,16,5,3,42,0,29,0.1,0,0
CUST11828,17,6,4,37,0,42,0.18,0,0
CUST11828,18,4,1,15,0,98,0.109,0,0
CUST11828,19,10,7,27,0,92,0.063,0,0
CUST11828,20,5,3,11,0,107,0.136,0,0
CUST11828,21,4,4,31,0,61,0.175,0,0
CUST11828,22,5,3,32,0,56,0.05,0,0
CUST11829,1,5,6,30,0,118,0.06,0,0
CUST11829,2,3,3,17,1,112,0.174,0,0
CUST11829,3,5,4,28,1,114,0.113,0,0
CUST11829,4,6,3,15,0,41,0.05,0,0
CUST11829,5,5,6,34,0,56,0.226,0,0
CUST11829,6,4,5,37,0,52,0.146,0,0
CUST11829,7,4,5,28,0,51,0.12,0,0
CUST11829,8,6,6,18,0,109,0.05,0,0
CUST11829,9,4,4,31,0,82,0.09,0,0
CUST11829,10,2,4,15,1,55,0.332,1,0
CUST11829,11,3,5,11,0,125,0.469,0,0
CUST11829,12,6,5,21,0,75,0.481,0,0
CUST11829,13,4,4,11,0,84,0.612,0,1
CUST11830,1,4,0,34,0,133,0.097,0,0
CUST11830,2,4,0,14,0,92,0.196,0,0
CUST11830,3,4,0,27,0,128,0.152,0,0
CUST11830,4,6,4,6,0,144,0.101,0,0
CUST11830,5,5,1,23,0,62,0.157,0,0
CUST11830,6,9,4,24,0,78,0.15,0,0
CUST11830,7,5,4,22,1,66,0.121,0,0
CUST11830,8,6,3,26,0,9,0.175,0,0
CUST11830,9,6,3,28,0,112,0.073,0,0
CUST11830,10,8,1,21,0,77,0.171,0,0
CUST11830,11,5,0,21,0,153,0.145,0,0
CUST11830,12,6,0,22,0,50,0.239,0,0
CUST11830,13,7,0,22,0,93,0.078,0,0
CUST11830,14,4,4,25,0,125,0.223,0,0
CUST11830,15,3,2,27,0,129,0.102,0,0
CUST11830,16,6,0,19,0,59,0.079,0,0
CUST11830,17,4,0,25,0,104,0.259,0,0
CUST11830,18,5,5,31,0,127,0.134,0,0
CUST11830,19,6,0,23,0,103,0.168,0,0
CUST11830,20,4,4,18,1,111,0.125,0,0
CUST11830,21,4,1,29,0,85,0.12,0,0
CUST11830,22,3,3,19,0,117,0.208,0,0
CUST11830,23,2,0,21,0,133,0.115,0,0
CUST11830,24,5,0,34,0,82,0.123,0,0
CUST11830,25,6,0,49,1,155,0.183,0,0
CUST11830,26,6,0,30,0,87,0.219,0,0
CUST11830,27,6,3,21,1,67,0.187,0,0
CUST11830,28,7,1,17,0,90,0.233,0,0
CUST11830,29,2,1,25,0,86,0.146,0,0
CUST11830,30,5,7,22,1,132,0.165,0,0
CUST11830,31,4,1,24,0,92,0.192,0,0
CUST11830,32,7,3,34,0,81,0.236,0,0
CUST11830,33,3,0,24,0,102,0.09,0,0
CUST11830,34,6,5,15,0,128,0.171,0,0
CUST11830,35,6,3,22,0,83,0.134,0,0
CUST11830,36,6,2,22,0,98,0.149,0,0
CUST11830,37,3,0,22,0,102,0.169,0,0
CUST11830,38,5,3,43,1,98,0.255,0,0
CUST11830,39,6,1,26,0,77,0.142,0,0
CUST11830,40,6,1,25,0,82,0.185,0,0
CUST11830,41,6,3,30,0,100,0.192,0,0
CUST11830,42,3,1,17,0,161,0.169,0,0
CUST11830,43,8,2,32,0,76,0.188,0,0
CUST11830,44,4,0,31,0,129,0.249,0,0
CUST11830,45,7,0,25,0,47,0.238,0,0
CUST11830,46,6,2,18,0,87,0.125,0,0
CUST11830,47,5,4,26,0,145,0.179,0,0
CUST11830,48,3,1,20,0,115,0.179,0,0
CUST11830,49,5,2,17,0,110,0.05,0,0
CUST11830,50,3,3,22,0,43,0.07,0,0
CUST11831,1,4,15,6,0,108,0.142,0,0
CUST11831,2,4,15,24,0,137,0.144,0,0
CUST11831,3,3,16,27,1,63,0.112,0,0
CUST11831,4,4,15,20,0,102,0.125,0,0
CUST11831,5,3,16,23,0,117,0.23,0,0
CUST11831,6,7,15,34,1,114,0.199,0,0
CUST11831,7,4,17,15,0,105,0.112,0,0
CUST11831,8,8,14,19,0,43,0.171,0,0
CUST11831,9,8,10,36,0,138,0.085,0,0
CUST11831,10,2,15,10,0,105,0.065,0,0
CUST11831,11,5,17,33,0,86,0.05,0,0
CUST11831,12,3,15,9,0,114,0.139,0,0
CUST11831,13,3,20,13,0,74,0.167,0,0
CUST11831,14,6,14,14,0,41,0.199,0,0
CUST11831,15,5,13,38,0,75,0.067,0,0
CUST11831,16,8,13,25,0,35,0.113,0,0
CUST11831,17,4,17,26,0,84,0.132,0,0
CUST11831,18,1,16,21,0,98,0.05,0,0
CUST11831,19,6,22,34,0,100,0.124,0,0
CUST11831,20,8,15,18,0,48,0.054,0,0
CUST11831,21,5,15,39,0,36,0.2,0,0
CUST11831,22,6,15,21,0,61,0.07,0,0
CUST11832,1,5,4,23,0,133,0.139,0,0
CUST11832,2,5,6,42,0,70,0.188,0,0
CUST11832,3,2,5,19,0,140,0.249,0,0
CUST11832,4,3,4,23,0,107,0.124,0,0
CUST11832,5,6,2,14,0,94,0.162,0,0
CUST11832,6,2,6,27,0,85,0.128,0,0
CUST11832,7,7,0,21,0,127,0.194,0,0
CUST11832,8,5,9,20,0,69,0.167,0,0
CUST11832,9,5,5,31,0,83,0.168,0,0
CUST11832,10,4,3,28,0,105,0.05,0,0
CUST11832,11,3,7,7,0,72,0.123,0,0
CUST11832,12,4,6,19,0,116,0.144,0,0
CUST11832,13,7,2,29,1,98,0.132,0,0
CUST11832,14,5,5,41,0,62,0.141,0,0
CUST11832,15,4,7,35,0,123,0.221,0,0
CUST11832,16,7,4,24,0,131,0.136,0,0
CUST11832,17,7,2,36,0,90,0.207,0,0
CUST11832,18,7,5,23,1,162,0.099,0,0
CUST11832,19,8,5,35,0,68,0.107,0,0
CUST11832,20,6,3,32,0,84,0.137,0,0
CUST11832,21,6,4,19,0,70,0.184,0,0
CUST11832,22,4,10,26,0,114,0.11,0,0
CUST11832,23,4,4,24,0,134,0.177,0,0
CUST11832,24,4,7,21,0,63,0.143,0,0
CUST11832,25,5,6,30,0,118,0.191,0,0
CUST11832,26,6,0,19,0,128,0.358,1,0
CUST11832,27,4,6,17,0,94,0.456,0,0
CUST11832,28,4,2,7,0,95,0.539,0,0
CUST11832,29,5,1,23,1,32,0.571,0,0
CUST11832,30,3,3,7,0,56,0.68,0,1
CUST11833,1,8,7,29,0,96,0.193,0,0
CUST11833,2,5,7,21,0,150,0.19,0,0
CUST11833,3,5,9,39,0,91,0.175,0,0
CUST11833,4,6,9,13,0,149,0.165,0,0
CUST11833,5,6,10,28,1,49,0.085,0,0
CUST11833,6,2,11,36,0,147,0.198,0,0
CUST11833,7,6,8,19,0,77,0.195,0,0
CUST11833,8,8,10,25,0,76,0.091,0,0
CUST11833,9,4,10,24,0,77,0.237,0,0
CUST11833,10,4,9,24,0,126,0.085,0,0
CUST11833,11,6,11,4,0,114,0.137,0,0
CUST11833,12,6,9,26,0,70,0.153,0,0
CUST11833,13,6,9,40,0,107,0.122,0,0
CUST11833,14,6,12,20,0,107,0.065,0,0
CUST11833,15,5,10,18,0,75,0.145,0,0
CUST11833,16,4,9,28,0,99,0.103,0,0
CUST11833,17,3,11,23,0,116,0.064,0,0
CUST11833,18,5,11,30,0,24,0.106,0,0
CUST11833,19,9,5,25,0,101,0.152,0,0
CUST11833,20,6,11,29,0,103,0.191,0,0
CUST11833,21,6,7,27,0,113,0.104,0,0
CUST11833,22,5,9,24,0,96,0.141,0,0
CUST11833,23,5,8,20,0,79,0.196,0,0
CUST11833,24,5,7,26,0,155,0.178,0,0
CUST11833,25,5,9,32,0,128,0.181,0,0
CUST11833,26,6,9,16,0,69,0.148,0,0
CUST11833,27,5,9,25,1,110,0.224,0,0
CUST11833,28,3,9,33,0,67,0.194,0,0
CUST11833,29,6,8,46,0,110,0.225,0,0
CUST11833,30,6,10,16,0,98,0.27,0,0
CUST11833,31,6,7,9,0,142,0.078,0,0
CUST11833,32,4,13,19,0,123,0.207,0,0
CUST11833,33,7,8,30,0,76,0.151,0,0
CUST11833,34,6,12,38,0,86,0.101,0,0
CUST11833,35,5,9,29,0,132,0.245,0,0
CUST11833,36,5,12,22,0,61,0.199,0,0
CUST11833,37,5,8,21,0,121,0.134,0,0
CUST11833,38,7,12,26,0,66,0.138,0,0
CUST11833,39,3,9,24,0,79,0.17,0,0
CUST11833,40,6,9,23,0,88,0.186,0,0
CUST11833,41,6,11,39,0,94,0.176,0,0
CUST11833,42,3,7,18,1,82,0.145,0,0
CUST11833,43,4,8,27,1,125,0.1,0,0
CUST11833,44,5,5,22,0,77,0.182,0,0
CUST11833,45,7,11,19,0,90,0.188,0,0
CUST11833,46,5,10,30,0,58,0.165,0,0
CUST11833,47,5,10,34,1,109,0.248,0,0
CUST11833,48,4,11,32,0,104,0.15,0,0
CUST11833,49,5,7,24,0,110,0.067,0,0
CUST11834,1,5,1,30,1,96,0.112,0,0
CUST11834,2,9,6,20,0,90,0.242,0,0
CUST11834,3,7,0,29,1,106,0.148,0,0
CUST11834,4,6,1,26,0,121,0.181,0,0
CUST11834,5,6,0,28,0,143,0.086,0,0
CUST11834,6,7,3,26,0,61,0.092,0,0
CUST11834,7,4,0,25,0,85,0.211,0,0
CUST11834,8,5,1,25,0,69,0.173,0,0
CUST11834,9,5,0,17,0,59,0.118,0,0
CUST11834,10,6,0,15,0,119,0.137,0,0
CUST11834,11,3,5,24,1,90,0.095,0,0
CUST11834,12,3,0,22,0,85,0.12,0,0
CUST11834,13,5,0,29,0,111,0.11,0,0
CUST11834,14,7,7,22,0,172,0.11,0,0
CUST11834,15,5,3,39,0,51,0.176,0,0
CUST11834,16,4,3,35,1,100,0.148,0,0
CUST11834,17,4,0,21,1,49,0.264,0,0
CUST11834,18,7,5,12,0,90,0.231,0,0
CUST11834,19,5,2,24,0,110,0.057,0,0
CUST11834,20,6,5,33,0,92,0.158,0,0
CUST11834,21,4,2,14,0,160,0.147,0,0
CUST11834,22,5,3,7,0,126,0.209,0,0
CUST11834,23,6,0,31,0,125,0.146,0,0
CUST11834,24,6,1,41,1,92,0.165,0,0
CUST11834,25,5,1,23,0,118,0.141,0,0
CUST11834,26,4,0,25,0,39,0.083,0,0
CUST11834,27,4,3,27,0,95,0.221,0,0
CUST11834,28,8,3,24,0,77,0.063,0,0
CUST11834,29,3,1,25,0,131,0.126,0,0
CUST11834,30,7,0,36,0,136,0.183,0,0
CUST11834,31,7,2,19,0,65,0.182,0,0
CUST11834,32,3,0,15,0,60,0.148,0,0
CUST11834,33,6,0,25,0,145,0.141,0,0
CUST11834,34,6,0,29,0,102,0.135,0,0
CUST11835,1,5,14,29,0,44,0.102,0,0
CUST11835,2,6,11,27,0,70,0.13,0,0
CUST11835,3,6,15,34,0,154,0.165,0,0
CUST11835,4,7,15,32,0,87,0.129,0,0
CUST11835,5,4,13,35,0,96,0.139,0,0
CUST11835,6,4,15,25,0,85,0.152,0,0
CUST11835,7,1,17,33,0,110,0.104,0,0
CUST11835,8,4,15,8,0,83,0.152,0,0
CUST11835,9,6,15,10,0,146,0.161,0,0
CUST11835,10,6,15,18,0,93,0.202,0,0
CUST11835,11,5,16,33,0,109,0.121,0,0
CUST11835,12,6,14,25,0,74,0.216,0,0
CUST11835,13,5,16,12,1,92,0.18,0,0
CUST11835,14,6,18,31,0,129,0.158,0,0
CUST11835,15,5,15,23,0,72,0.143,0,0
CUST11835,16,4,15,29,0,62,0.099,0,0
CUST11835,17,7,19,22,1,91,0.159,0,0
CUST11835,18,3,15,26,0,85,0.053,0,0
CUST11835,19,9,17,21,0,92,0.247,0,0
CUST11835,20,5,17,34,0,122,0.23,0,0
CUST11835,21,6,14,42,0,95,0.122,0,0
CUST11835,22,7,13,32,0,30,0.161,0,0
CUST11835,23,5,14,32,0,54,0.16,0,0
CUST11835,24,4,14,32,1,134,0.117,0,0
CUST11835,25,4,14,23,0,164,0.174,0,0
CUST11835,26,5,14,33,0,86,0.162,0,0
CUST11835,27,8,17,20,0,116,0.198,0,0
CUST11835,28,8,16,35,0,133,0.055,0,0
CUST11835,29,6,16,28,0,145,0.221,0,0
CUST11835,30,4,15,25,0,125,0.125,0,0
CUST11835,31,9,17,16,0,60,0.182,0,0
CUST11835,32,4,14,23,0,0,0.218,0,0
CUST11835,33,6,15,24,1,75,0.262,0,0
CUST11835,34,4,13,9,0,77,0.224,0,0
CUST11835,35,6,15,45,0,93,0.121,0,0
CUST11836,1,6,0,26,0,155,0.187,0,0
CUST11836,2,6,2,25,0,92,0.076,0,0
CUST11836,3,4,4,27,0,88,0.161,0,0
CUST11836,4,2,0,24,0,129,0.193,0,0
CUST11836,5,9,4,8,0,85,0.156,0,0
CUST11836,6,5,0,25,0,58,0.156,0,0
CUST11836,7,4,3,24,0,44,0.174,0,0
CUST11836,8,5,4,19,0,88,0.188,0,0
CUST11836,9,6,0,36,0,57,0.171,0,0
CUST11836,10,3,1,37,0,93,0.061,0,0
CUST11836,11,6,0,31,0,101,0.124,0,0
CUST11836,12,6,4,36,0,98,0.139,0,0
CUST11836,13,7,1,28,1,87,0.176,0,0
CUST11836,14,4,3,17,0,73,0.144,0,0
CUST11836,15,3,2,30,0,99,0.058,0,0
CUST11836,16,6,5,22,0,33,0.148,0,0
CUST11836,17,6,2,9,0,85,0.144,0,0
CUST11836,18,7,4,23,0,111,0.067,0,0
CUST11836,19,6,5,24,1,136,0.216,0,0
CUST11836,20,7,3,22,0,140,0.212,0,0
CUST11837,1,1,5,15,0,74,0.079,0,0
CUST11837,2,5,10,25,0,119,0.144,0,0
CUST11837,3,5,8,2,0,57,0.13,0,0
CUST11837,4,4,8,34,1,108,0.171,0,0
CUST11837,5,6,10,9,0,52,0.099,0,0
CUST11837,6,5,9,27,0,119,0.108,0,0
CUST11837,7,6,14,9,0,91,0.141,0,0
CUST11837,8,5,11,26,1,35,0.186,0,0
CUST11837,9,6,7,46,0,139,0.198,0,0
CUST11837,10,7,8,15,0,102,0.163,0,0
CUST11837,11,7,7,21,0,69,0.185,0,0
CUST11837,12,4,11,20,0,101,0.067,0,0
CUST11837,13,6,8,10,1,32,0.151,0,0
CUST11837,14,3,12,29,0,31,0.122,0,0
CUST11837,15,7,9,25,0,103,0.175,0,0
CUST11837,16,4,11,25,0,105,0.159,0,0
CUST11837,17,5,8,34,0,56,0.151,0,0
CUST11837,18,6,11,10,0,57,0.124,0,0
CUST11837,19,4,8,45,0,84,0.222,0,0
CUST11837,20,4,10,34,0,132,0.246,0,0
CUST11837,21,6,7,27,0,92,0.183,0,0
CUST11837,22,4,8,19,0,139,0.144,0,0
CUST11837,23,6,10,44,0,159,0.05,0,0
CUST11837,24,5,10,19,0,149,0.152,0,0
CUST11837,25,6,12,22,0,112,0.126,0,0
CUST11837,26,6,7,16,0,101,0.163,0,0
CUST11837,27,3,10,26,0,94,0.239,0,0
CUST11837,28,6,9,22,0,87,0.105,0,0
CUST11837,29,4,9,31,0,105,0.121,0,0
CUST11837,30,6,7,38,0,105,0.178,0,0
CUST11837,31,5,8,20,1,120,0.183,0,0
CUST11837,32,6,8,24,1,36,0.13,0,0
CUST11837,33,2,7,33,1,69,0.247,0,0
CUST11837,34,6,9,14,0,129,0.195,0,0
CUST11837,35,5,11,29,0,77,0.192,0,0
CUST11837,36,6,7,22,0,90,0.139,0,0
CUST11837,37,5,10,22,0,101,0.159,0,0
CUST11837,38,5,10,21,0,57,0.109,0,0
CUST11837,39,4,11,27,0,56,0.122,0,0
CUST11837,40,3,11,10,0,145,0.105,0,0
CUST11837,41,6,9,23,0,87,0.05,0,0
CUST11837,42,8,8,24,0,14,0.073,0,0
CUST11837,43,5,10,19,0,133,0.193,0,0
CUST11837,44,3,6,34,0,84,0.075,0,0
CUST11837,45,6,10,15,0,119,0.15,0,0
CUST11837,46,6,9,13,0,67,0.225,0,0
CUST11837,47,3,7,30,0,110,0.147,0,0
CUST11837,48,4,7,42,1,97,0.125,0,0
CUST11837,49,4,8,29,0,50,0.111,0,0
CUST11837,50,5,12,11,0,71,0.195,0,0
CUST11837,51,4,6,28,0,57,0.05,0,0
CUST11837,52,5,8,31,0,141,0.177,0,0
CUST11838,1,5,2,38,0,60,0.279,0,0
CUST11838,2,6,5,5,0,85,0.11,0,0
CUST11838,3,4,0,27,0,131,0.149,0,0
CUST11838,4,6,1,35,1,95,0.099,0,0
CUST11838,5,6,2,30,1,76,0.219,0,0
CUST11838,6,5,0,25,0,83,0.122,0,0
CUST11838,7,5,4,33,0,133,0.138,0,0
CUST11838,8,5,1,19,0,134,0.181,0,0
CUST11838,9,4,1,18,0,93,0.12,0,0
CUST11838,10,4,3,22,0,27,0.193,0,0
CUST11838,11,5,0,19,0,109,0.055,0,0
CUST11838,12,6,4,23,0,130,0.147,0,0
CUST11838,13,5,3,32,0,171,0.134,0,0
CUST11838,14,4,6,23,0,185,0.146,0,0
CUST11838,15,5,1,23,0,129,0.055,0,0
CUST11838,16,7,0,22,0,102,0.196,0,0
CUST11838,17,6,0,17,0,93,0.208,0,0
CUST11838,18,4,2,16,0,102,0.077,0,0
CUST11838,19,5,1,30,0,96,0.109,0,0
CUST11838,20,2,1,23,0,72,0.191,0,0
CUST11838,21,3,1,31,0,107,0.165,0,0
CUST11839,1,5,8,36,0,103,0.158,0,0
CUST11839,2,6,10,14,0,49,0.115,0,0
CUST11839,3,5,7,42,0,126,0.167,0,0
CUST11839,4,6,10,25,0,100,0.137,0,0
CUST11839,5,3,13,22,0,31,0.083,0,0
CUST11839,6,4,6,32,0,90,0.158,0,0
CUST11839,7,6,11,18,0,98,0.093,0,0
CUST11839,8,4,10,27,0,65,0.25,0,0
CUST11839,9,5,9,27,0,16,0.126,0,0
CUST11839,10,6,10,21,1,108,0.133,0,0
CUST11839,11,6,9,44,0,95,0.093,0,0
CUST11839,12,7,11,23,0,130,0.278,0,0
CUST11839,13,2,13,24,0,96,0.142,0,0
CUST11839,14,4,7,23,0,101,0.271,0,0
CUST11839,15,7,9,30,0,127,0.134,0,0
CUST11839,16,6,9,33,1,79,0.234,0,0
CUST11839,17,5,10,18,0,104,0.102,0,0
CUST11839,18,6,5,28,0,152,0.107,0,0
CUST11839,19,4,9,30,0,187,0.186,0,0
CUST11839,20,4,9,26,0,126,0.207,0,0
CUST11839,21,5,9,23,0,126,0.132,0,0
CUST11839,22,4,12,24,0,65,0.217,0,0
CUST11839,23,2,8,20,0,99,0.137,0,0
CUST11839,24,4,9,24,0,46,0.155,0,0
CUST11839,25,6,8,11,0,96,0.111,0,0
CUST11839,26,6,10,28,0,88,0.165,0,0
CUST11839,27,5,14,16,0,107,0.172,0,0
CUST11839,28,5,12,5,0,72,0.134,0,0
CUST11839,29,2,10,9,0,105,0.123,0,0
CUST11839,30,5,10,31,0,60,0.204,0,0
CUST11839,31,6,6,23,0,108,0.24,0,0
CUST11839,32,6,6,21,0,69,0.198,0,0
CUST11839,33,5,10,19,0,103,0.208,0,0
CUST11839,34,3,10,24,0,26,0.075,0,0
CUST11839,35,3,10,14,0,18,0.146,0,0
CUST11839,36,4,12,28,0,82,0.174,0,0
CUST11839,37,4,9,29,0,87,0.057,0,0
CUST11839,38,3,10,24,0,120,0.073,0,0
CUST11840,1,6,3,23,0,93,0.167,0,0
CUST11840,2,3,5,19,0,68,0.104,0,0
CUST11840,3,5,3,34,0,100,0.1,0,0
CUST11840,4,5,0,3,0,107,0.224,0,0
CUST11840,5,7,3,29,0,153,0.146,0,0
CUST11840,6,3,1,3,1,52,0.098,0,0
CUST11840,7,5,2,28,0,101,0.239,0,0
CUST11840,8,3,4,27,0,130,0.158,0,0
CUST11840,9,5,0,19,0,62,0.168,0,0
CUST11840,10,5,3,18,0,156,0.224,0,0
CUST11840,11,5,0,24,1,57,0.114,0,0
CUST11840,12,5,0,27,0,61,0.062,0,0
CUST11840,13,6,1,25,0,108,0.152,0,0
CUST11840,14,5,3,20,0,95,0.137,0,0
CUST11840,15,5,1,37,0,83,0.138,0,0
CUST11840,16,5,2,16,0,132,0.076,0,0
CUST11840,17,3,1,29,0,56,0.216,0,0
CUST11840,18,3,0,28,0,63,0.12,0,0
CUST11840,19,3,0,33,0,109,0.142,0,0
CUST11840,20,8,5,25,0,105,0.244,0,0
CUST11840,21,6,2,29,0,126,0.154,0,0
CUST11840,22,5,3,20,0,25,0.183,0,0
CUST11840,23,4,1,25,0,38,0.069,0,0
CUST11840,24,5,3,16,0,112,0.118,0,0
CUST11840,25,4,0,16,0,112,0.216,0,0
CUST11840,26,3,4,28,0,98,0.05,0,0
CUST11840,27,8,2,31,0,72,0.056,0,0
CUST11841,1,5,6,35,0,129,0.187,0,0
CUST11841,2,5,3,9,0,175,0.229,0,0
CUST11841,3,2,5,40,0,105,0.108,0,0
CUST11841,4,5,5,27,0,108,0.18,0,0
CUST11841,5,5,9,12,0,166,0.05,0,0
CUST11841,6,6,2,23,0,69,0.204,0,0
CUST11841,7,5,5,27,0,119,0.193,0,0
CUST11841,8,9,8,28,0,142,0.155,0,0
CUST11841,9,6,4,33,0,75,0.096,0,0
CUST11841,10,6,4,29,1,120,0.108,0,0
CUST11841,11,5,5,32,0,69,0.097,0,0
CUST11841,12,4,9,16,1,49,0.114,0,0
CUST11841,13,7,4,21,0,101,0.187,0,0
CUST11841,14,4,4,25,0,159,0.074,0,0
CUST11841,15,7,2,12,0,89,0.18,0,0
CUST11841,16,6,8,16,1,139,0.124,0,0
CUST11841,17,5,8,32,0,136,0.118,0,0
CUST11841,18,6,4,38,0,102,0.132,0,0
CUST11841,19,4,8,27,0,48,0.153,0,0
CUST11841,20,5,2,36,1,154,0.092,0,0
CUST11841,21,7,7,12,0,101,0.138,0,0
CUST11841,22,6,5,27,0,94,0.12,0,0
CUST11841,23,3,6,14,0,87,0.126,0,0
CUST11841,24,3,5,16,0,147,0.244,0,0
CUST11841,25,7,5,22,0,158,0.171,0,0
CUST11841,26,2,5,38,0,113,0.203,0,0
CUST11841,27,6,6,21,0,74,0.208,0,0
CUST11841,28,6,3,45,0,163,0.18,0,0
CUST11841,29,5,0,25,0,91,0.08,0,0
CUST11841,30,4,5,20,0,100,0.149,0,0
CUST11841,31,5,5,12,0,91,0.122,0,0
CUST11841,32,3,4,21,0,72,0.148,0,0
CUST11841,33,6,2,15,0,127,0.137,0,0
CUST11841,34,8,8,30,0,127,0.218,0,0
CUST11841,35,6,5,23,0,95,0.195,0,0
CUST11841,36,2,4,20,0,87,0.178,0,0
CUST11841,37,6,5,21,0,145,0.067,0,0
CUST11841,38,2,0,23,1,63,0.091,0,0
CUST11841,39,5,6,16,0,107,0.185,0,0
CUST11841,40,5,3,9,0,108,0.1,0,0
CUST11841,41,6,3,7,0,64,0.21,0,0
CUST11841,42,4,6,27,0,82,0.175,0,0
CUST11841,43,6,4,26,0,92,0.204,0,0
CUST11841,44,6,4,34,0,90,0.159,0,0
CUST11841,45,5,3,15,1,68,0.112,0,0
CUST11841,46,6,2,18,0,121,0.158,0,0
CUST11841,47,4,5,18,0,100,0.225,0,0
CUST11841,48,7,7,38,0,128,0.122,0,0
CUST11841,49,7,5,21,0,128,0.157,0,0
CUST11842,1,6,0,19,0,34,0.145,0,0
CUST11842,2,5,2,32,0,98,0.167,0,0
CUST11842,3,2,2,18,0,147,0.155,0,0
CUST11842,4,6,2,26,0,124,0.11,0,0
CUST11842,5,4,0,41,0,99,0.078,0,0
CUST11842,6,7,5,13,0,118,0.086,0,0
CUST11842,7,4,3,33,0,112,0.11,0,0
CUST11842,8,6,3,41,0,87,0.231,0,0
CUST11842,9,6,6,16,0,73,0.189,0,0
CUST11842,10,3,4,9,0,120,0.107,0,0
CUST11842,11,5,1,35,0,74,0.174,0,0
CUST11842,12,4,5,35,0,100,0.087,0,0
CUST11842,13,5,4,21,0,134,0.187,0,0
CUST11842,14,5,0,26,0,111,0.173,0,0
CUST11842,15,5,2,21,0,85,0.145,0,0
CUST11842,16,8,4,25,0,128,0.189,0,0
CUST11842,17,5,1,21,0,66,0.121,0,0
CUST11842,18,5,5,18,0,146,0.221,0,0
CUST11842,19,6,0,16,0,83,0.156,0,0
CUST11842,20,5,6,12,0,140,0.166,0,0
CUST11842,21,5,2,28,0,53,0.097,0,0
CUST11842,22,9,2,14,0,101,0.206,0,0
CUST11842,23,6,2,16,0,145,0.108,0,0
CUST11842,24,6,2,26,0,67,0.17,0,0
CUST11842,25,8,3,27,0,122,0.223,0,0
CUST11842,26,7,3,34,0,111,0.139,0,0
CUST11842,27,4,2,21,0,125,0.138,0,0
CUST11842,28,7,2,23,0,68,0.193,0,0
CUST11842,29,2,0,23,0,69,0.179,0,0
CUST11842,30,8,2,30,0,156,0.124,0,0
