customer_id,plan,industry,monthly_revenue,signup_date,tenure_weeks,support_tickets_total,nps_score,feature_adoption_rate,churned,churn_week,warning_week
CUST11065,pro,healthtech,7999,2023-03-07,12,1,10,0.93,False,,
CUST11066,pro,saas,7999,2023-05-29,28,8,1,0.6,True,28.0,25.0
CUST11067,starter,fintech,999,2023-06-22,17,7,9,0.23,True,17.0,13.0
CUST11068,growth,healthtech,2999,2023-02-11,30,0,4,0.43,False,,
CUST11069,pro,logistics,7999,2023-02-11,16,2,9,0.65,True,16.0,13.0
CUST11070,starter,healthtech,999,2023-03-08,42,9,10,0.91,True,42.0,39.0
CUST11071,starter,saas,999,2023-06-19,6,0,4,0.89,False,,
CUST11072,growth,edtech,2999,2023-03-02,20,7,9,0.49,False,,
CUST11073,starter,logistics,999,2023-03-17,11,4,8,0.78,False,,
CUST11074,enterprise,edtech,19999,2023-01-07,14,1,4,0.25,True,14.0,10.0
CUST11075,starter,healthtech,999,2023-04-27,4,5,5,0.94,False,,
CUST11076,starter,healthtech,999,2023-06-09,48,3,3,0.62,True,48.0,45.0
CUST11077,pro,saas,7999,2023-04-17,28,10,5,0.94,False,,
CUST11078,growth,fintech,2999,2023-03-17,17,5,2,0.42,False,,
CUST11079,starter,ecommerce,999,2023-05-25,29,2,10,0.13,False,,
CUST11080,growth,healthtech,2999,2023-05-15,20,5,2,0.64,False,,
CUST11081,growth,saas,2999,2023-04-07,4,7,2,0.36,True,4.0,1.0
CUST11082,growth,healthtech,2999,2023-02-19,34,2,1,0.56,True,34.0,32.0
CUST11083,growth,edtech,2999,2023-02-26,5,0,7,0.37,True,5.0,2.0
CUST11084,starter,logistics,999,2023-05-09,14,10,1,0.17,False,,
CUST11085,growth,fintech,2999,2023-03-09,49,6,7,0.63,False,,
CUST11086,growth,saas,2999,2023-03-23,40,3,6,0.49,False,,
CUST11087,growth,healthtech,2999,2023-01-01,15,1,7,0.93,True,15.0,11.0
CUST11088,growth,fintech,2999,2023-02-28,34,8,6,0.43,False,,
CUST11089,enterprise,ecommerce,19999,2023-03-26,13,0,2,0.46,False,,
CUST11090,pro,healthtech,7999,2023-05-17,7,10,1,0.79,True,7.0,4.0
CUST11091,pro,edtech,7999,2023-04-26,7,3,10,0.7,True,7.0,3.0
CUST11092,pro,edtech,7999,2023-05-13,27,1,3,0.34,False,,
CUST11093,starter,ecommerce,999,2023-03-28,21,6,2,0.79,False,,
CUST11094,growth,ecommerce,2999,2023-02-16,8,10,10,0.3,False,,
CUST11095,growth,fintech,2999,2023-01-27,10,9,3,0.98,False,,
CUST11096,growth,healthtech,2999,2023-05-09,22,10,7,0.87,True,22.0,20.0
CUST11097,growth,logistics,2999,2023-06-05,42,6,7,0.98,False,,
CUST11098,pro,edtech,7999,2023-04-13,50,2,1,0.24,False,,
CUST11099,growth,healthtech,2999,2023-05-03,6,6,10,0.3,True,6.0,2.0
CUST11100,pro,ecommerce,7999,2023-05-04,23,6,9,0.19,True,23.0,21.0
CUST11101,pro,fintech,7999,2023-04-18,50,3,4,0.47,True,50.0,48.0
CUST11102,starter,saas,999,2023-02-11,45,9,4,0.5,True,45.0,42.0
CUST11103,growth,saas,2999,2023-02-16,8,0,5,0.86,False,,
CUST11104,enterprise,saas,19999,2023-01-29,52,6,4,0.28,False,,
CUST11105,starter,edtech,999,2023-04-18,33,1,4,0.13,False,,
CUST11106,starter,logistics,999,2023-05-24,4,0,4,0.4,False,,
CUST11107,growth,healthtech,2999,2023-02-22,23,6,6,0.67,True,23.0,21.0
CUST11108,growth,ecommerce,2999,2023-02-16,41,4,3,0.21,True,41.0,39.0
CUST11109,enterprise,fintech,19999,2023-05-24,48,1,5,0.74,False,,
CUST11110,growth,edtech,2999,2023-06-16,28,7,10,0.63,False,,
CUST11111,growth,ecommerce,2999,2023-04-04,10,3,10,0.84,False,,
CUST11112,growth,ecommerce,2999,2023-05-21,42,0,10,0.9,False,,
CUST11113,enterprise,edtech,19999,2023-06-20,4,3,7,0.47,False,,
CUST11114,starter,saas,999,2023-06-17,5,7,10,0.26,False,,
CUST11115,starter,logistics,999,2023-03-06,7,5,9,0.24,False,,
CUST11116,starter,saas,999,2023-05-23,19,9,9,0.63,True,19.0,15.0
CUST11117,starter,saas,999,2023-04-07,36,7,10,0.27,False,,
CUST11118,growth,saas,2999,2023-04-29,42,3,2,0.22,False,,
CUST11119,pro,fintech,7999,2023-04-12,31,5,6,0.64,False,,
CUST11120,starter,edtech,999,2023-03-09,23,3,6,0.9,True,23.0,20.0
CUST11121,enterprise,logistics,19999,2023-06-05,10,8,8,0.71,False,,
CUST11122,growth,ecommerce,2999,2023-03-22,44,4,7,0.99,True,44.0,41.0
CUST11123,starter,logistics,999,2023-01-22,24,7,4,0.15,True,24.0,22.0
CUST11124,starter,edtech,999,2023-04-10,41,2,4,0.34,True,41.0,37.0
CUST11125,growth,ecommerce,2999,2023-06-28,50,1,4,0.26,False,,
CUST11126,growth,edtech,2999,2023-05-18,21,6,10,0.97,False,,
CUST11127,growth,ecommerce,2999,2023-03-07,10,10,8,0.92,True,10.0,6.0
CUST11128,growth,logistics,2999,2023-06-26,17,0,7,0.75,False,,
CUST11129,starter,ecommerce,999,2023-03-21,10,6,7,0.97,True,10.0,6.0
CUST11130,starter,logistics,999,2023-04-20,19,4,6,0.93,True,19.0,16.0
CUST11131,starter,saas,999,2023-03-15,17,0,9,0.3,False,,
CUST11132,starter,edtech,999,2023-05-05,28,3,2,0.24,True,28.0,26.0
CUST11133,starter,saas,999,2023-03-30,18,8,6,0.3,False,,
CUST11134,growth,fintech,2999,2023-04-07,42,10,10,0.75,False,,
CUST11135,pro,edtech,7999,2023-05-07,27,0,9,0.46,False,,
CUST11136,starter,saas,999,2023-03-11,39,3,10,0.66,True,39.0,36.0
CUST11137,starter,ecommerce,999,2023-04-28,4,0,3,0.52,True,4.0,1.0
CUST11138,growth,edtech,2999,2023-06-30,25,6,7,0.57,True,25.0,22.0
CUST11139,pro,logistics,7999,2023-06-29,20,7,7,0.15,True,20.0,18.0
CUST11140,pro,edtech,7999,2023-01-04,46,2,10,0.85,False,,
CUST11141,starter,saas,999,2023-05-12,28,7,3,0.89,False,,
CUST11142,pro,logistics,7999,2023-03-24,52,6,1,0.35,False,,
CUST11143,growth,fintech,2999,2023-05-09,41,0,10,0.69,True,41.0,39.0
CUST11144,starter,saas,999,2023-05-03,8,0,3,0.66,False,,
CUST11145,growth,logistics,2999,2023-03-20,29,10,3,0.98,False,,
CUST11146,growth,logistics,2999,2023-03-07,42,6,5,0.15,False,,
CUST11147,starter,ecommerce,999,2023-06-01,47,4,1,0.49,False,,
CUST11148,starter,logistics,999,2023-02-16,39,4,1,0.89,True,39.0,35.0
CUST11149,enterprise,edtech,19999,2023-05-27,22,2,2,0.16,False,,
CUST11150,pro,ecommerce,7999,2023-05-15,13,10,3,0.7,False,,
CUST11151,pro,fintech,7999,2023-04-29,10,9,9,0.44,False,,
CUST11152,growth,saas,2999,2023-06-19,18,5,9,0.68,True,18.0,15.0
CUST11153,starter,saas,999,2023-01-29,5,6,8,0.79,False,,
CUST11154,growth,edtech,2999,2023-03-05,34,3,3,0.81,False,,
CUST11155,growth,fintech,2999,2023-02-22,18,1,4,0.64,False,,
CUST11156,pro,healthtech,7999,2023-04-01,29,6,4,0.79,False,,
CUST11157,pro,ecommerce,7999,2023-03-22,37,8,1,0.95,False,,
CUST11158,starter,logistics,999,2023-02-19,6,6,2,0.39,False,,
CUST11159,starter,healthtech,999,2023-03-20,16,5,9,0.11,False,,
CUST11160,enterprise,edtech,19999,2023-04-02,7,7,1,0.54,False,,
CUST11161,growth,saas,2999,2023-06-22,19,2,4,0.18,False,,
CUST11162,starter,ecommerce,999,2023-03-10,10,3,7,0.68,False,,
CUST11163,growth,ecommerce,2999,2023-01-09,38,7,3,0.86,False,,
CUST11164,starter,healthtech,999,2023-06-27,24,3,5,0.17,True,24.0,20.0
CUST11165,pro,logistics,7999,2023-04-05,19,7,1,0.6,True,19.0,15.0
CUST11166,enterprise,fintech,19999,2023-02-01,34,2,6,0.41,False,,
CUST11167,starter,healthtech,999,2023-01-05,27,1,2,0.42,False,,
CUST11168,starter,fintech,999,2023-05-03,25,3,7,0.15,False,,
CUST11169,enterprise,edtech,19999,2023-04-06,15,3,5,0.98,True,15.0,12.0
CUST11170,growth,healthtech,2999,2023-03-13,33,8,7,0.91,True,33.0,31.0
CUST11171,enterprise,healthtech,19999,2023-01-24,52,10,1,0.43,False,,
CUST11172,growth,healthtech,2999,2023-01-25,4,7,5,0.41,True,4.0,2.0
CUST11173,growth,edtech,2999,2023-06-10,49,5,8,0.89,True,49.0,46.0
CUST11174,pro,logistics,7999,2023-04-20,30,5,5,0.35,True,30.0,26.0
CUST11175,starter,healthtech,999,2023-01-22,35,9,10,0.79,False,,
CUST11176,starter,edtech,999,2023-06-12,13,5,5,0.39,False,,
CUST11177,growth,saas,2999,2023-06-11,6,10,2,0.59,False,,
CUST11178,starter,fintech,999,2023-01-14,29,0,9,0.82,False,,
CUST11179,growth,saas,2999,2023-01-17,31,3,2,0.13,False,,
CUST11180,enterprise,fintech,19999,2023-03-13,33,5,1,0.95,False,,
CUST11181,growth,logistics,2999,2023-03-14,4,0,5,0.55,False,,
CUST11182,pro,edtech,7999,2023-04-13,40,3,1,0.91,False,,
CUST11183,starter,ecommerce,999,2023-05-21,10,4,1,0.68,False,,
CUST11184,growth,healthtech,2999,2023-03-13,21,3,7,0.3,False,,
CUST11185,starter,logistics,999,2023-05-11,14,7,10,0.61,False,,
CUST11186,starter,edtech,999,2023-03-01,44,3,6,0.2,True,44.0,42.0
CUST11187,starter,ecommerce,999,2023-05-18,9,8,3,0.17,True,9.0,6.0
CUST11188,growth,logistics,2999,2023-02-01,14,4,2,0.12,False,,
CUST11189,enterprise,saas,19999,2023-01-24,33,0,2,0.91,False,,
CUST11190,starter,logistics,999,2023-06-07,29,5,9,0.63,False,,
CUST11191,starter,fintech,999,2023-04-29,33,9,3,0.16,False,,
CUST11192,starter,healthtech,999,2023-05-16,5,7,9,0.9,True,5.0,1.0
CUST11193,starter,edtech,999,2023-01-19,5,7,1,0.34,True,5.0,1.0
CUST11194,growth,logistics,2999,2023-01-10,17,2,8,0.52,True,17.0,13.0
CUST11195,starter,logistics,999,2023-06-23,48,1,10,0.72,False,,
CUST11196,pro,saas,7999,2023-03-21,9,7,3,0.39,False,,
CUST11197,growth,ecommerce,2999,2023-03-05,27,5,9,0.53,False,,
CUST11198,starter,healthtech,999,2023-01-05,47,6,9,0.79,False,,
CUST11199,starter,healthtech,999,2023-03-08,43,0,6,0.13,False,,
CUST11200,starter,ecommerce,999,2023-03-16,10,10,10,0.91,False,,
CUST11201,enterprise,healthtech,19999,2023-06-02,29,10,10,0.1,False,,
CUST11202,starter,fintech,999,2023-03-23,13,0,10,0.4,False,,
CUST11203,starter,saas,999,2023-04-14,13,7,5,0.99,False,,
CUST11204,growth,logistics,2999,2023-03-09,40,1,9,0.23,False,,
CUST11205,growth,ecommerce,2999,2023-05-22,29,6,8,0.1,False,,
CUST11206,enterprise,healthtech,19999,2023-04-26,10,3,1,0.76,True,10.0,8.0
CUST11207,pro,saas,7999,2023-06-14,51,9,1,0.68,False,,
CUST11208,starter,edtech,999,2023-04-21,16,10,7,0.46,True,16.0,14.0
CUST11209,starter,saas,999,2023-04-21,20,2,10,0.75,True,20.0,17.0
CUST11210,growth,healthtech,2999,2023-03-09,40,2,5,0.64,False,,
CUST11211,starter,ecommerce,999,2023-03-28,11,8,4,0.18,True,11.0,9.0
CUST11212,starter,edtech,999,2023-03-17,8,1,3,0.66,False,,
CUST11213,pro,healthtech,7999,2023-05-06,4,7,7,0.76,False,,
CUST11214,pro,saas,7999,2023-02-15,42,10,1,0.26,False,,
CUST11215,pro,logistics,7999,2023-06-30,17,0,10,0.97,False,,
CUST11216,pro,ecommerce,7999,2023-05-28,20,5,5,0.95,True,20.0,18.0
CUST11217,growth,fintech,2999,2023-02-25,13,4,4,0.26,False,,
CUST11218,growth,logistics,2999,2023-04-01,23,4,8,0.58,False,,
CUST11219,pro,ecommerce,7999,2023-04-08,29,9,3,0.13,False,,
CUST11220,growth,saas,2999,2023-01-08,35,0,9,0.69,False,,
CUST11221,starter,fintech,999,2023-02-26,12,8,8,0.78,False,,
CUST11222,starter,healthtech,999,2023-06-27,6,0,4,0.15,True,6.0,2.0
CUST11223,growth,fintech,2999,2023-01-14,6,10,10,0.77,False,,
CUST11224,pro,healthtech,7999,2023-04-07,21,6,2,0.12,True,21.0,18.0
CUST11225,starter,edtech,999,2023-05-06,51,7,4,0.21,True,51.0,48.0
CUST11226,growth,logistics,2999,2023-04-17,13,8,7,0.19,False,,
CUST11227,growth,edtech,2999,2023-03-08,9,9,10,0.29,False,,
CUST11228,growth,ecommerce,2999,2023-04-07,48,3,5,0.67,False,,
CUST11229,starter,fintech,999,2023-02-08,25,5,1,0.99,True,25.0,22.0
CUST11230,starter,ecommerce,999,2023-05-21,20,4,10,0.22,False,,
CUST11231,starter,ecommerce,999,2023-02-28,47,10,1,0.89,True,47.0,45.0
CUST11232,starter,edtech,999,2023-06-16,38,10,4,0.45,True,38.0,35.0
CUST11233,growth,healthtech,2999,2023-03-25,27,2,1,0.37,True,27.0,25.0
CUST11234,growth,saas,2999,2023-05-17,12,10,8,0.66,False,,
CUST11235,starter,ecommerce,999,2023-04-06,20,10,7,0.67,False,,
CUST11236,starter,edtech,999,2023-02-11,47,3,1,0.36,True,47.0,45.0
CUST11237,growth,healthtech,2999,2023-05-06,9,3,8,0.5,False,,
CUST11238,pro,ecommerce,7999,2023-03-10,37,5,10,0.83,False,,
CUST11239,growth,ecommerce,2999,2023-03-15,4,3,6,0.32,False,,
CUST11240,enterprise,fintech,19999,2023-06-14,4,5,4,0.76,True,4.0,1.0
CUST11241,growth,logistics,2999,2023-04-05,40,0,1,0.82,False,,
CUST11242,starter,edtech,999,2023-04-25,45,8,4,0.99,False,,
CUST11243,pro,ecommerce,7999,2023-01-31,16,5,2,0.4,True,16.0,13.0
CUST11244,starter,saas,999,2023-06-06,37,7,10,0.68,False,,
CUST11245,starter,logistics,999,2023-03-08,42,1,5,0.56,False,,
CUST11246,starter,saas,999,2023-05-20,45,5,4,0.17,False,,
CUST11247,pro,logistics,7999,2023-06-22,15,3,5,0.6,True,15.0,13.0
CUST11248,enterprise,ecommerce,19999,2023-01-24,15,3,8,0.37,True,15.0,12.0
CUST11249,starter,logistics,999,2023-05-13,48,6,5,0.18,True,48.0,45.0
CUST11250,pro,edtech,7999,2023-05-15,41,10,7,0.76,True,41.0,39.0
CUST11251,growth,logistics,2999,2023-03-17,9,7,2,0.35,False,,
CUST11252,starter,healthtech,999,2023-01-26,36,5,6,0.3,True,36.0,34.0
CUST11253,starter,ecommerce,999,2023-01-13,47,5,5,0.18,True,47.0,45.0
CUST11254,pro,saas,7999,2023-05-03,52,0,3,0.97,False,,
CUST11255,starter,ecommerce,999,2023-05-01,50,8,5,0.81,False,,
CUST11256,growth,logistics,2999,2023-01-27,32,1,3,0.97,False,,
CUST11257,enterprise,logistics,19999,2023-03-02,28,0,8,0.86,False,,
CUST11258,growth,fintech,2999,2023-05-14,21,4,2,0.25,True,21.0,17.0
CUST11259,starter,healthtech,999,2023-05-31,26,2,9,0.86,False,,
CUST11260,starter,edtech,999,2023-02-28,26,0,1,0.37,False,,
CUST11261,pro,edtech,7999,2023-01-07,30,8,8,0.38,False,,
CUST11262,growth,edtech,2999,2023-06-22,10,10,4,0.91,False,,
CUST11263,growth,logistics,2999,2023-04-26,28,8,1,0.35,False,,
CUST11264,starter,fintech,999,2023-01-09,38,3,4,0.33,False,,
CUST11265,starter,healthtech,999,2023-04-28,21,4,5,0.57,True,21.0,18.0
CUST11266,starter,edtech,999,2023-03-20,41,8,3,0.76,True,41.0,39.0
CUST11267,starter,logistics,999,2023-05-29,49,10,3,0.7,True,49.0,47.0
CUST11268,starter,saas,999,2023-03-23,32,10,5,0.67,False,,
CUST11269,growth,fintech,2999,2023-01-02,18,0,6,0.93,False,,
CUST11270,starter,fintech,999,2023-06-29,27,5,1,0.53,False,,
CUST11271,enterprise,fintech,19999,2023-01-19,23,6,9,0.34,True,23.0,21.0
CUST11272,growth,ecommerce,2999,2023-03-28,14,2,2,0.24,True,14.0,10.0
CUST11273,starter,edtech,999,2023-06-16,12,0,7,0.54,False,,
CUST11274,growth,healthtech,2999,2023-05-29,17,7,5,0.17,False,,
CUST11275,starter,edtech,999,2023-05-07,45,5,10,0.17,False,,
CUST11276,starter,ecommerce,999,2023-02-21,31,10,10,0.8,True,31.0,27.0
CUST11277,enterprise,edtech,19999,2023-05-01,31,1,8,0.2,False,,
CUST11278,starter,healthtech,999,2023-03-09,29,10,4,0.64,False,,
CUST11279,starter,logistics,999,2023-05-24,4,3,10,0.53,True,4.0,2.0
CUST11280,enterprise,ecommerce,19999,2023-04-06,44,1,1,0.13,False,,
CUST11281,starter,ecommerce,999,2023-01-08,17,8,10,0.27,True,17.0,14.0
CUST11282,starter,fintech,999,2023-02-15,52,1,7,0.65,False,,
CUST11283,growth,saas,2999,2023-03-13,38,6,4,0.66,False,,
CUST11284,starter,saas,999,2023-03-14,17,0,5,0.52,False,,
CUST11285,enterprise,logistics,19999,2023-04-02,39,5,8,0.24,False,,
CUST11286,starter,ecommerce,999,2023-05-16,14,10,6,0.56,True,14.0,11.0
CUST11287,pro,logistics,7999,2023-01-23,17,6,1,0.93,True,17.0,14.0
CUST11288,starter,healthtech,999,2023-06-13,35,1,2,0.77,False,,
CUST11289,enterprise,logistics,19999,2023-05-25,48,6,10,0.8,False,,
CUST11290,growth,fintech,2999,2023-02-22,37,3,9,0.89,False,,
CUST11291,starter,edtech,999,2023-05-13,16,10,1,0.6,False,,
CUST11292,pro,ecommerce,7999,2023-06-23,26,1,7,0.41,False,,
CUST11293,pro,healthtech,7999,2023-04-21,38,3,6,0.26,False,,
CUST11294,pro,logistics,7999,2023-02-22,29,0,8,0.85,False,,
CUST11295,pro,logistics,7999,2023-01-11,41,6,7,0.77,True,41.0,37.0
CUST11296,growth,healthtech,2999,2023-02-27,35,6,3,0.45,False,,
CUST11297,growth,saas,2999,2023-01-20,8,8,9,0.53,True,8.0,4.0
CUST11298,pro,healthtech,7999,2023-02-06,36,6,6,0.85,False,,
CUST11299,enterprise,healthtech,19999,2023-01-11,9,2,7,0.77,True,9.0,7.0
CUST11300,growth,ecommerce,2999,2023-05-26,48,3,3,0.6,False,,
CUST11301,pro,saas,7999,2023-06-13,34,4,8,0.32,False,,
CUST11302,growth,healthtech,2999,2023-04-27,50,8,9,0.86,False,,
CUST11303,growth,healthtech,2999,2023-04-27,29,1,10,0.84,False,,
CUST11304,growth,healthtech,2999,2023-04-04,46,9,9,0.47,False,,
CUST11305,growth,edtech,2999,2023-05-29,51,8,7,0.31,True,51.0,48.0
CUST11306,pro,saas,7999,2023-04-30,17,10,2,0.99,False,,
CUST11307,starter,ecommerce,999,2023-03-27,42,1,8,0.53,True,42.0,38.0
CUST11308,growth,fintech,2999,2023-02-04,48,7,9,0.67,False,,
CUST11309,pro,fintech,7999,2023-01-24,18,8,7,0.99,False,,
CUST11310,starter,edtech,999,2023-06-07,15,8,8,0.79,False,,
CUST11311,pro,ecommerce,7999,2023-05-09,32,8,10,0.32,True,32.0,28.0
CUST11312,starter,edtech,999,2023-01-15,8,10,4,0.58,True,8.0,4.0
CUST11313,starter,fintech,999,2023-02-02,44,7,7,0.93,False,,
CUST11314,growth,edtech,2999,2023-01-09,18,9,9,0.18,False,,
CUST11315,starter,logistics,999,2023-01-14,31,1,10,0.21,False,,
CUST11316,starter,fintech,999,2023-01-30,46,7,10,0.45,True,46.0,44.0
CUST11317,enterprise,logistics,19999,2023-06-23,15,6,5,0.58,True,15.0,11.0
CUST11318,starter,edtech,999,2023-01-04,6,10,10,0.46,False,,
CUST11319,pro,ecommerce,7999,2023-04-18,31,4,1,0.48,True,31.0,28.0
CUST11320,starter,fintech,999,2023-01-20,26,10,5,0.95,False,,
CUST11321,growth,ecommerce,2999,2023-04-09,26,1,10,0.87,False,,
CUST11322,starter,saas,999,2023-04-04,24,5,5,0.8,False,,
CUST11323,growth,logistics,2999,2023-04-17,6,1,10,0.15,False,,
CUST11324,starter,edtech,999,2023-05-29,4,0,2,0.46,False,,
CUST11325,enterprise,logistics,19999,2023-02-08,9,4,6,0.6,False,,
CUST11326,enterprise,saas,19999,2023-03-24,13,10,4,0.89,False,,
CUST11327,growth,saas,2999,2023-01-22,12,7,1,0.99,True,12.0,9.0
CUST11328,starter,saas,999,2023-04-14,25,0,9,0.84,True,25.0,23.0
CUST11329,growth,ecommerce,2999,2023-05-16,16,4,6,0.4,True,16.0,12.0
CUST11330,pro,edtech,7999,2023-06-21,42,6,7,0.49,False,,
CUST11331,pro,saas,7999,2023-01-24,23,7,7,0.93,True,23.0,20.0
CUST11332,starter,healthtech,999,2023-06-14,17,7,9,0.91,False,,
CUST11333,growth,ecommerce,2999,2023-02-05,37,9,3,0.73,True,37.0,34.0
CUST11334,growth,ecommerce,2999,2023-02-11,25,2,9,0.27,False,,
CUST11335,enterprise,edtech,19999,2023-02-16,50,1,8,0.98,False,,
CUST11336,pro,edtech,7999,2023-04-04,30,10,1,0.63,False,,
CUST11337,growth,saas,2999,2023-01-02,32,9,7,0.11,False,,
CUST11338,enterprise,saas,19999,2023-05-17,9,2,1,0.87,False,,
CUST11339,starter,ecommerce,999,2023-01-18,18,3,5,0.76,False,,
CUST11340,growth,fintech,2999,2023-01-15,27,2,7,0.6,False,,
CUST11341,growth,edtech,2999,2023-04-04,10,5,2,0.36,False,,
CUST11342,growth,edtech,2999,2023-01-04,23,1,5,0.62,False,,
CUST11343,growth,fintech,2999,2023-06-23,32,6,1,0.48,True,32.0,29.0
CUST11344,growth,healthtech,2999,2023-04-09,31,10,7,0.62,True,31.0,27.0
CUST11345,starter,edtech,999,2023-05-31,6,0,2,0.69,False,,
CUST11346,enterprise,fintech,19999,2023-04-30,7,3,7,0.72,False,,
CUST11347,pro,saas,7999,2023-03-01,32,4,2,0.17,False,,
CUST11348,growth,saas,2999,2023-05-21,33,6,6,0.95,False,,
CUST11349,growth,edtech,2999,2023-04-27,41,7,2,0.45,True,41.0,37.0
CUST11350,pro,ecommerce,7999,2023-05-14,22,3,9,0.41,False,,
CUST11351,pro,edtech,7999,2023-06-15,30,6,9,0.57,False,,
CUST11352,growth,ecommerce,2999,2023-03-10,25,9,8,0.31,True,25.0,21.0
CUST11353,pro,saas,7999,2023-04-10,24,0,5,0.9,False,,
CUST11354,starter,fintech,999,2023-03-21,45,5,2,0.28,False,,
CUST11355,enterprise,logistics,19999,2023-01-09,17,8,2,0.58,True,17.0,14.0
CUST11356,growth,healthtech,2999,2023-06-12,21,9,7,0.3,False,,
CUST11357,starter,logistics,999,2023-02-17,28,10,8,0.39,True,28.0,26.0
CUST11358,growth,fintech,2999,2023-01-13,29,3,3,0.2,False,,
CUST11359,starter,healthtech,999,2023-01-24,8,5,2,0.91,True,8.0,6.0
CUST11360,starter,saas,999,2023-01-04,8,3,9,0.59,False,,
CUST11361,enterprise,healthtech,19999,2023-06-09,10,6,6,0.59,False,,
CUST11362,pro,healthtech,7999,2023-04-18,18,0,3,0.54,True,18.0,15.0
CUST11363,starter,ecommerce,999,2023-01-14,28,9,9,0.72,True,28.0,24.0
CUST11364,starter,healthtech,999,2023-05-26,5,4,9,0.56,False,,
CUST11365,growth,edtech,2999,2023-02-10,33,10,1,0.83,False,,
CUST11366,pro,fintech,7999,2023-02-19,18,8,10,0.68,True,18.0,14.0
CUST11367,growth,edtech,2999,2023-05-28,15,9,4,0.35,False,,
CUST11368,pro,saas,7999,2023-01-10,29,2,3,0.9,False,,
CUST11369,enterprise,logistics,19999,2023-04-25,21,6,9,0.82,False,,
CUST11370,growth,healthtech,2999,2023-04-19,6,5,1,0.46,True,6.0,2.0
CUST11371,pro,fintech,7999,2023-04-01,30,1,10,0.38,False,,
CUST11372,starter,edtech,999,2023-02-25,19,0,3,0.9,False,,
CUST11373,pro,logistics,7999,2023-06-30,15,2,5,0.86,False,,
CUST11374,starter,logistics,999,2023-02-01,13,1,5,0.64,True,13.0,11.0
CUST11375,starter,edtech,999,2023-03-12,8,2,10,0.37,False,,
CUST11376,starter,ecommerce,999,2023-05-02,30,9,6,0.51,False,,
CUST11377,enterprise,fintech,19999,2023-04-14,8,10,9,0.97,False,,
CUST11378,growth,ecommerce,2999,2023-04-21,37,7,7,0.65,False,,
CUST11379,starter,healthtech,999,2023-05-12,34,3,2,0.56,True,34.0,30.0
CUST11380,starter,saas,999,2023-05-07,10,1,8,0.16,False,,
CUST11381,pro,fintech,7999,2023-06-04,46,3,6,0.58,False,,
CUST11382,starter,saas,999,2023-01-25,43,7,5,0.33,True,43.0,39.0
CUST11383,starter,fintech,999,2023-05-16,47,6,7,0.9,False,,
CUST11384,starter,edtech,999,2023-04-23,21,8,5,0.53,False,,
CUST11385,enterprise,edtech,19999,2023-05-23,44,6,10,0.32,False,,
CUST11386,growth,saas,2999,2023-05-26,51,5,7,0.43,False,,
CUST11387,starter,fintech,999,2023-02-09,45,8,8,0.86,True,45.0,43.0
CUST11388,growth,fintech,2999,2023-03-05,26,10,7,0.63,True,26.0,23.0
CUST11389,starter,ecommerce,999,2023-06-07,13,6,10,0.78,False,,
CUST11390,starter,fintech,999,2023-02-05,44,3,8,0.32,False,,
CUST11391,starter,healthtech,999,2023-02-03,15,2,1,0.26,True,15.0,12.0
CUST11392,growth,fintech,2999,2023-04-20,39,2,5,0.3,False,,
CUST11393,growth,fintech,2999,2023-04-24,31,1,2,0.61,True,31.0,29.0
CUST11394,pro,fintech,7999,2023-03-03,50,4,2,0.72,False,,
CUST11395,growth,ecommerce,2999,2023-03-17,17,9,4,0.9,False,,
CUST11396,starter,logistics,999,2023-03-11,12,7,4,0.51,True,12.0,10.0
CUST11397,growth,logistics,2999,2023-04-20,43,0,8,0.68,False,,
CUST11398,growth,saas,2999,2023-03-14,41,1,10,0.72,False,,
CUST11399,starter,fintech,999,2023-01-18,6,1,8,0.87,True,6.0,3.0
CUST11400,starter,edtech,999,2023-06-24,18,6,10,0.5,False,,
CUST11401,pro,healthtech,7999,2023-05-04,16,2,9,0.31,False,,
CUST11402,growth,saas,2999,2023-03-07,19,1,1,0.21,True,19.0,15.0
CUST11403,growth,edtech,2999,2023-04-26,14,8,7,0.88,True,14.0,11.0
CUST11404,enterprise,logistics,19999,2023-05-27,47,5,7,0.13,False,,
CUST11405,growth,fintech,2999,2023-02-26,18,6,2,0.98,False,,
CUST11406,growth,ecommerce,2999,2023-05-02,4,0,9,0.2,True,4.0,1.0
CUST11407,starter,logistics,999,2023-02-17,31,9,8,0.41,False,,
CUST11408,growth,edtech,2999,2023-06-29,20,4,5,0.29,True,20.0,16.0
CUST11409,pro,fintech,7999,2023-03-30,37,2,1,0.83,False,,
CUST11410,starter,saas,999,2023-06-05,20,9,3,0.15,True,20.0,18.0
CUST11411,starter,saas,999,2023-01-17,35,7,5,0.31,False,,
CUST11412,enterprise,saas,19999,2023-03-20,26,1,4,0.86,False,,
CUST11413,enterprise,saas,19999,2023-05-22,50,4,4,0.93,False,,
CUST11414,enterprise,logistics,19999,2023-06-20,45,6,9,0.69,False,,
CUST11415,starter,edtech,999,2023-05-07,50,3,4,0.22,True,50.0,46.0
CUST11416,starter,saas,999,2023-05-24,4,0,10,0.13,True,4.0,1.0
CUST11417,growth,fintech,2999,2023-06-16,28,7,5,0.34,False,,
CUST11418,growth,healthtech,2999,2023-01-05,35,4,9,0.21,True,35.0,33.0
CUST11419,starter,ecommerce,999,2023-01-30,31,8,4,0.51,True,31.0,29.0
