customer_id,current_logins,current_feature_usage,current_session_mins,current_api_calls,current_support_tickets,login_trend_3w,feature_trend_3w,session_trend_3w,api_trend_3w,avg_logins_4w,avg_session_4w,avg_api_4w,total_tickets_4w,login_volatility,session_volatility,total_weeks,plan,industry,monthly_revenue,nps_score,feature_adoption_rate,churned,plan_encoded,industry_encoded,churn_probability,risk_level
CUST11579,3,2,11,73,1,-0.333,0.333,-1.333,-9.667,2.75,16.75,86.25,3,0.957,5.058,21,growth,logistics,2999,5,0.52,True,1,4,0.9992556,High
CUST11580,3,4,24,58,0,-0.667,1.0,1.333,-2.0,4.5,24.0,71.25,1,1.291,5.657,20,starter,saas,999,9,0.8,False,3,5,0.97834444,High
CUST11581,4,2,28,83,1,-0.667,0.667,0.667,-11.0,3.5,32.0,97.0,1,2.082,8.756,29,growth,fintech,2999,9,0.18,False,1,2,0.84999925,High
CUST11582,2,0,5,45,0,0.0,-1.333,-4.667,-12.333,3.5,12.5,66.5,2,1.915,5.745,44,starter,ecommerce,999,8,0.61,True,3,0,0.99983406,High
CUST11583,4,15,21,69,0,0.333,0.0,-0.667,-12.667,3.25,24.5,98.0,0,1.708,7.937,23,enterprise,saas,19999,9,0.24,False,0,5,0.06869849,Low
CUST11584,4,4,27,94,0,0.0,0.0,-3.0,-5.0,4.0,28.75,97.5,0,0.0,4.924,22,starter,healthtech,999,8,0.57,False,3,3,0.044755943,Low
CUST11585,4,2,21,75,1,-0.667,-0.333,-3.0,-20.667,4.75,26.0,106.75,1,1.5,9.345,18,starter,ecommerce,999,1,0.55,False,3,0,0.11675683,Low
CUST11586,3,3,29,82,1,-0.333,-0.667,2.667,-7.333,4.0,23.75,84.5,2,0.816,4.573,25,growth,logistics,2999,4,0.69,True,1,4,0.98924667,High
CUST11587,2,5,14,65,0,-1.0,-0.667,0.333,-14.333,4.25,18.25,82.25,1,1.5,5.737,39,pro,ecommerce,7999,3,0.38,True,2,0,0.9973788,High
CUST11588,7,3,18,80,0,1.333,0.667,-4.667,-1.333,4.5,28.5,70.75,1,1.915,8.544,11,starter,edtech,999,5,0.43,False,3,1,0.10077418,Low
CUST11589,4,3,12,55,0,-0.333,0.333,-3.0,-13.667,4.0,15.5,71.75,1,0.816,3.873,43,growth,ecommerce,2999,7,0.45,True,1,0,0.9979679,High
CUST11590,5,12,21,118,0,0.0,1.333,-4.333,-1.333,5.25,24.5,112.5,0,2.062,6.351,18,pro,saas,7999,4,0.48,False,2,5,0.00024235688,Low
CUST11591,1,4,29,35,0,-1.667,-0.667,6.333,-21.0,3.75,18.0,73.0,0,2.217,8.756,31,growth,logistics,2999,1,0.89,True,1,4,0.9899963,High
CUST11592,3,11,13,66,0,-0.333,-1.333,-2.667,-15.333,4.0,22.0,97.5,0,0.816,6.831,32,enterprise,edtech,19999,2,0.96,True,0,1,0.96159923,High
CUST11593,5,8,6,115,0,-1.333,0.0,-5.667,2.667,5.75,22.0,89.5,0,2.217,12.302,18,pro,logistics,7999,9,0.95,False,2,4,0.037716,Low
CUST11594,4,10,20,79,0,-0.333,1.0,3.0,-2.667,4.75,14.75,75.25,0,0.957,3.775,37,pro,saas,7999,4,0.59,True,2,5,0.83253324,High
CUST11595,6,9,29,80,0,1.333,-1.333,1.333,-20.667,4.25,27.25,99.0,0,1.708,5.56,11,pro,saas,7999,10,0.22,False,2,5,0.014041522,Low
CUST11596,3,4,20,115,1,-1.0,1.0,-1.0,-5.667,5.5,20.75,112.0,2,1.732,1.5,34,starter,fintech,999,2,0.88,False,3,2,0.014321755,Low
CUST11597,7,14,23,53,0,1.0,0.333,1.333,-20.667,5.0,22.0,80.0,1,1.826,2.0,51,enterprise,saas,19999,7,0.46,False,0,5,0.0028709045,Low
CUST11598,4,6,23,81,0,-0.333,0.667,-3.0,-15.333,5.25,32.75,114.25,1,0.957,8.617,47,growth,logistics,2999,7,0.68,False,1,4,0.0044164467,Low
CUST11599,7,0,39,36,0,-0.333,-0.667,6.667,-22.333,7.0,28.75,77.25,0,1.414,9.323,13,starter,ecommerce,999,6,0.65,False,3,0,0.033146694,Low
CUST11600,7,1,29,92,0,1.333,-1.333,0.667,19.667,5.0,26.75,83.25,1,1.633,1.708,20,starter,logistics,999,3,0.53,False,3,4,0.019114817,Low
CUST11601,4,7,28,128,0,-0.667,-0.667,3.0,-8.667,6.5,27.0,115.5,0,2.082,5.477,33,pro,fintech,7999,9,0.72,False,2,2,0.00020083884,Low
CUST11602,1,0,3,50,0,-0.667,-2.667,-9.0,-8.0,3.25,16.0,72.5,1,1.708,11.106,29,growth,edtech,2999,6,0.11,True,1,1,0.9994752,High
CUST11603,2,0,3,62,1,-1.333,-1.333,-8.0,-9.0,4.75,19.0,89.5,1,1.893,11.888,25,starter,edtech,999,5,0.94,True,3,1,0.979699,High
CUST11604,6,3,20,95,1,1.0,-1.0,-0.333,0.667,5.0,20.75,88.75,3,1.414,1.708,25,growth,ecommerce,2999,1,0.23,False,1,0,0.8100962,High
CUST11605,5,0,14,62,0,0.0,0.0,-5.333,11.333,4.0,27.75,65.5,1,1.155,10.34,7,starter,edtech,999,3,0.74,False,3,1,0.97843516,High
CUST11606,7,10,30,120,0,0.333,0.667,0.0,7.667,6.25,30.75,116.0,0,0.5,6.994,21,pro,healthtech,7999,6,0.1,False,2,3,6.661493e-05,Low
CUST11607,5,0,29,31,0,-0.333,-1.0,0.667,-19.0,4.25,25.5,90.5,1,1.5,8.699,16,starter,logistics,999,9,0.58,True,3,4,0.8495495,High
CUST11608,4,14,26,117,1,-0.333,-1.667,-0.667,-0.667,3.5,27.75,109.25,1,1.291,1.708,4,enterprise,edtech,19999,10,0.9,False,0,1,0.022347836,Low
CUST11609,2,1,28,91,0,-1.667,0.0,4.333,-0.333,3.75,18.25,92.25,0,2.363,8.139,38,starter,fintech,999,10,0.42,True,3,2,0.96347135,High
CUST11610,6,3,27,66,1,-0.333,0.667,1.0,1.333,6.0,30.0,70.25,1,0.816,6.481,52,growth,healthtech,2999,4,0.51,False,1,3,0.05329209,Low
CUST11611,8,5,41,105,1,1.333,-0.333,5.333,17.667,6.0,24.75,97.5,1,1.826,13.475,50,growth,edtech,2999,10,0.43,False,1,1,0.0006289722,Low
CUST11612,3,18,36,116,0,-0.333,1.333,-0.333,-1.0,4.25,31.5,81.0,0,1.258,5.916,10,enterprise,healthtech,19999,9,0.27,False,0,3,0.026883181,Low
CUST11613,4,0,23,57,0,0.0,-0.667,3.333,-21.0,3.25,18.5,82.0,1,0.957,5.802,45,starter,fintech,999,6,0.28,True,3,2,0.9981806,High
CUST11614,5,2,24,133,0,0.333,-0.333,0.667,36.667,5.25,25.0,93.25,0,1.258,4.082,40,starter,logistics,999,3,0.13,False,3,4,0.0018181596,Low
CUST11615,7,15,27,117,0,0.0,-0.667,2.667,1.667,5.75,29.75,105.25,0,1.5,8.694,25,enterprise,logistics,19999,1,0.69,False,0,4,0.0013610434,Low
CUST11616,5,3,23,128,0,-0.333,-0.333,3.333,-7.667,4.75,21.25,117.25,0,1.258,7.676,48,growth,edtech,2999,4,0.37,False,1,1,0.0017377216,Low
CUST11617,4,1,24,94,0,0.0,-0.667,2.0,10.333,4.25,19.0,106.5,0,0.5,5.292,17,starter,ecommerce,999,9,0.76,False,3,0,0.004504247,Low
CUST11618,5,10,25,94,0,0.0,1.667,3.333,-0.667,6.0,23.5,100.5,0,1.414,5.745,13,pro,edtech,7999,7,0.38,False,2,1,0.01106657,Low
CUST11619,4,9,20,107,0,-0.333,0.333,-3.333,19.0,4.5,27.25,114.0,1,1.291,5.252,18,pro,fintech,7999,4,0.87,False,2,2,0.0007209136,Low
CUST11620,6,8,30,100,0,0.667,0.333,0.333,1.667,4.75,30.5,116.75,0,1.5,3.873,24,growth,edtech,2999,3,0.9,False,1,1,0.001551135,Low
CUST11621,5,0,16,53,0,-0.667,0.0,-1.667,-4.333,4.75,19.0,62.0,1,1.708,10.424,22,starter,edtech,999,5,0.93,True,3,1,0.9948501,High
CUST11622,3,6,31,55,0,-1.333,0.667,6.333,-15.667,4.25,22.75,103.75,0,2.217,9.287,28,growth,fintech,2999,3,0.48,False,1,2,0.01898724,Low
CUST11623,4,0,23,67,1,-1.0,-1.0,-3.333,-1.667,5.75,29.25,77.25,1,1.258,6.85,28,starter,logistics,999,3,0.22,True,3,4,0.96057487,High
CUST11624,6,1,15,65,1,0.667,0.0,0.333,8.0,4.75,25.0,62.75,2,0.957,12.675,27,starter,edtech,999,9,0.53,True,3,1,0.9714632,High
CUST11625,5,5,22,80,0,-0.333,1.0,1.0,-12.0,5.5,23.75,121.0,0,0.577,4.272,5,growth,ecommerce,2999,3,0.94,False,1,0,0.0032885252,Low
CUST11626,4,15,40,102,0,-0.667,0.0,4.667,-8.333,5.0,33.25,128.75,0,1.155,7.805,21,enterprise,ecommerce,19999,3,0.43,False,0,0,0.0019259234,Low
CUST11627,4,11,27,135,1,0.0,1.667,3.0,-0.333,5.25,25.5,135.5,1,1.5,7.326,17,pro,fintech,7999,9,0.93,False,2,2,0.00063904433,Low
CUST11628,3,9,19,57,0,-0.333,0.333,1.0,0.667,3.0,16.75,53.25,0,1.414,9.106,11,pro,healthtech,7999,2,0.82,True,2,3,0.99859923,High
CUST11629,3,15,23,142,0,-0.333,0.333,1.333,24.333,3.25,24.25,110.0,0,0.5,5.5,34,enterprise,ecommerce,19999,10,0.81,False,0,0,0.00013524776,Low
CUST11630,4,0,24,83,0,0.0,-0.333,-5.667,-21.667,4.0,28.25,96.5,1,0.816,10.72,32,starter,saas,999,5,0.52,False,3,5,0.17545311,Low
CUST11631,3,2,26,89,0,-0.667,0.667,0.667,-7.667,4.25,29.75,88.75,1,1.5,6.238,19,starter,fintech,999,10,0.96,False,3,2,0.08608249,Low
CUST11632,5,0,16,143,0,0.0,-1.333,1.667,8.667,5.75,18.0,124.0,0,1.5,8.287,19,growth,healthtech,2999,9,0.59,False,1,3,0.002851947,Low
CUST11633,4,4,31,130,0,0.333,-1.0,0.667,1.667,5.5,31.0,138.25,1,2.38,1.414,10,growth,saas,2999,4,0.49,False,1,5,0.00067137217,Low
CUST11634,2,2,20,107,0,-0.667,-1.0,-1.667,16.667,4.0,19.75,92.0,1,1.414,6.85,47,growth,fintech,2999,7,0.1,True,1,2,0.98758984,High
CUST11635,3,5,25,122,0,-1.333,1.333,3.0,28.0,4.5,26.75,97.25,0,1.732,9.069,26,growth,ecommerce,2999,4,0.46,False,1,0,0.00853741,Low
CUST11636,3,2,26,138,1,-2.0,-1.0,-2.333,22.333,6.0,33.25,132.75,1,2.944,5.439,20,growth,logistics,2999,4,0.66,False,1,4,0.0046831695,Low
CUST11637,5,2,27,174,0,-0.667,-0.333,3.333,39.667,5.75,20.25,118.25,0,0.957,8.995,10,starter,edtech,999,9,0.14,False,3,1,0.00021845773,Low
CUST11638,6,3,21,129,0,0.667,-0.333,-5.333,4.0,4.5,32.0,121.0,1,1.0,8.446,38,growth,edtech,2999,4,0.15,False,1,1,0.0026139936,Low
CUST11639,6,16,23,74,0,0.0,0.333,-1.0,-3.333,6.0,19.5,80.25,1,0.0,9.747,39,enterprise,healthtech,19999,5,0.4,False,0,3,0.116542995,Low
CUST11640,4,12,21,109,0,0.333,1.0,-1.333,-6.333,3.5,24.25,101.5,0,0.577,5.737,38,pro,healthtech,7999,4,0.92,False,2,3,0.005747742,Low
CUST11641,5,4,26,156,0,-0.333,0.0,-2.0,12.667,5.25,25.75,117.25,0,0.957,4.5,42,growth,edtech,2999,9,0.58,False,1,1,7.4990545e-05,Low
CUST11642,0,2,29,82,0,-1.667,0.333,4.667,5.333,3.75,21.0,76.0,0,2.63,10.033,51,starter,logistics,999,3,0.33,True,3,4,0.9627082,High
CUST11643,5,1,29,72,0,-0.333,-1.0,-0.333,4.333,5.25,20.75,76.25,0,0.5,10.626,50,starter,logistics,999,10,0.59,False,3,4,0.056940436,Low
CUST11644,6,3,8,85,0,0.667,0.333,-5.667,-18.667,5.5,23.25,105.0,0,1.915,11.529,49,starter,logistics,999,7,0.76,False,3,4,0.07304653,Low
CUST11645,2,7,10,83,0,-0.333,0.667,-5.333,-13.667,3.0,24.0,95.75,0,0.816,9.832,25,pro,ecommerce,7999,4,0.57,True,2,0,0.9859577,High
CUST11646,4,4,12,35,1,0.0,-1.333,-5.667,-15.0,3.5,16.25,70.75,1,0.577,8.655,17,pro,logistics,7999,5,0.14,True,2,4,0.9996382,High
CUST11647,5,6,29,102,0,0.667,0.333,1.333,-5.667,3.75,25.5,96.75,0,0.957,2.517,37,growth,fintech,2999,8,0.88,False,1,2,0.027797831,Low
CUST11648,2,2,29,93,1,-1.0,0.667,-0.333,-5.333,4.5,31.75,95.0,1,1.732,3.096,4,starter,ecommerce,999,4,0.28,True,3,0,0.967794,High
CUST11649,5,12,24,106,0,0.0,-1.667,-1.667,4.667,5.0,23.25,111.0,0,0.0,7.136,33,enterprise,ecommerce,19999,6,0.12,False,0,0,0.00117083,Low
CUST11650,4,14,18,84,0,0.0,1.0,-0.333,10.0,4.5,14.5,82.0,0,1.0,4.796,34,enterprise,healthtech,19999,5,0.58,True,0,3,0.8946118,High
CUST11651,6,13,47,125,0,0.0,-0.667,4.0,10.667,6.0,33.75,98.5,0,1.633,9.912,41,enterprise,edtech,19999,10,0.74,False,0,1,0.00020360123,Low
CUST11652,2,5,11,34,1,-0.667,0.0,-7.667,-28.333,4.0,22.25,74.25,2,1.633,10.243,43,growth,edtech,2999,8,0.43,True,1,1,0.9948049,High
CUST11653,4,2,33,61,0,-1.0,-0.667,-6.333,-6.0,6.0,34.75,81.0,1,2.449,13.937,5,growth,healthtech,2999,5,0.31,False,1,3,0.0683903,Low
CUST11654,4,5,30,60,0,0.0,-0.333,1.333,-8.667,4.25,29.75,103.0,0,0.5,2.872,32,growth,fintech,2999,3,0.49,False,1,2,0.0032187095,Low
CUST11655,3,8,30,88,0,-1.333,-1.0,5.667,15.333,5.0,19.5,82.75,0,1.633,9.037,33,pro,edtech,7999,4,0.7,False,2,1,0.0075703887,Low
CUST11656,6,10,19,84,0,0.333,1.0,3.0,25.667,5.25,24.5,75.5,0,0.5,12.179,7,pro,ecommerce,7999,5,0.58,False,2,0,0.00424721,Low
CUST11657,3,0,24,135,0,-1.0,-0.333,-1.333,22.667,5.25,26.5,100.0,0,1.708,4.435,9,starter,fintech,999,7,0.83,False,3,2,0.0012755024,Low
CUST11658,2,4,12,51,0,-1.667,1.333,-2.667,-14.333,4.25,14.75,68.25,0,2.062,4.573,10,starter,healthtech,999,4,0.8,True,3,3,0.9970726,High
CUST11659,3,3,16,97,0,-0.667,-1.333,4.0,0.333,5.0,14.75,95.0,0,1.633,7.455,36,growth,healthtech,2999,5,0.34,False,1,3,0.069603056,Low
CUST11660,4,15,33,100,0,-0.667,1.0,2.667,4.333,5.25,31.75,85.75,1,1.5,4.992,47,enterprise,ecommerce,19999,8,0.3,False,0,0,0.011323695,Low
CUST11661,10,5,36,117,0,1.667,1.667,0.0,-6.0,6.5,29.25,112.5,1,2.38,10.436,32,starter,fintech,999,5,0.73,False,3,2,0.0013810805,Low
CUST11662,6,4,16,127,1,0.667,-1.0,-2.333,8.0,5.25,21.75,109.0,2,0.957,6.238,11,growth,fintech,2999,1,0.79,False,1,2,0.006456451,Low
CUST11663,5,13,31,89,0,1.333,-0.667,0.667,3.333,3.75,25.75,92.0,1,1.893,7.274,10,enterprise,edtech,19999,10,0.67,True,0,1,0.9056873,High
CUST11664,3,4,28,72,0,-0.667,-1.333,3.0,0.667,5.5,22.25,93.75,0,2.082,4.272,37,growth,healthtech,2999,1,0.9,False,1,3,0.014857165,Low
CUST11665,5,16,32,98,0,0.0,-0.333,-0.333,-4.0,5.25,25.0,115.5,0,0.5,9.764,4,enterprise,edtech,19999,5,0.78,False,0,1,0.005418344,Low
CUST11666,5,0,0,33,0,0.333,-1.0,-6.0,-14.0,3.75,23.5,62.25,0,1.258,19.157,30,starter,ecommerce,999,6,0.21,True,3,0,0.9868815,High
CUST11667,7,19,28,113,0,0.333,1.667,-4.667,-1.667,5.0,32.75,115.75,0,1.826,6.898,38,enterprise,edtech,19999,8,0.95,False,0,1,0.00013108029,Low
CUST11668,4,6,39,109,0,-1.333,0.333,10.0,16.333,6.25,24.5,83.5,1,1.708,12.261,37,growth,saas,2999,5,0.5,False,1,5,0.0018417931,Low
CUST11669,3,3,28,80,0,-0.667,-2.667,-2.0,-6.0,4.75,26.0,104.75,0,1.708,9.055,16,pro,healthtech,7999,1,0.93,False,2,3,0.036408845,Low
CUST11670,6,0,16,33,0,0.667,-0.333,-1.333,-8.0,4.25,20.75,47.5,0,1.258,5.737,41,starter,ecommerce,999,1,0.19,False,3,0,0.29211473,Low
CUST11671,3,3,32,93,0,-0.667,-0.333,0.333,2.0,4.5,29.75,68.5,0,1.291,2.217,36,starter,healthtech,999,1,0.15,True,3,3,0.8480868,High
CUST11672,5,4,16,105,0,0.0,-0.333,-7.0,-10.0,4.5,26.0,101.75,1,1.0,9.345,7,growth,healthtech,2999,2,0.43,False,1,3,0.5812395,Medium
CUST11673,6,3,26,93,1,0.333,-0.667,0.333,-1.667,4.5,27.0,108.0,1,1.291,1.826,29,starter,healthtech,999,9,0.29,False,3,3,0.016334113,Low
CUST11674,3,9,23,94,1,-0.667,-1.333,-4.0,1.0,4.25,28.5,110.25,1,0.957,5.508,22,enterprise,healthtech,19999,5,0.32,True,0,3,0.92900604,High
CUST11675,4,9,9,84,0,-0.333,-1.0,1.667,-8.0,3.5,14.75,88.5,0,1.291,10.046,14,pro,ecommerce,7999,7,0.31,True,2,0,0.9971317,High
CUST11676,5,2,34,37,0,0.333,-0.333,4.0,-8.0,3.5,25.5,58.25,0,2.38,6.557,15,starter,edtech,999,5,0.52,True,3,1,0.9837413,High
CUST11677,4,2,14,72,0,0.0,0.667,-0.333,1.667,3.5,20.25,63.25,1,1.0,10.532,28,starter,edtech,999,7,0.93,True,3,1,0.9968092,High
CUST11678,1,0,20,90,0,-0.667,-0.667,0.0,6.333,3.75,18.0,82.25,1,2.5,2.828,19,starter,logistics,999,8,0.22,True,3,4,0.99329525,High
CUST11679,3,11,22,50,0,-0.667,0.333,3.0,-6.0,4.0,17.5,57.5,1,1.155,6.455,21,pro,logistics,7999,2,0.48,True,2,4,0.97056603,High
CUST11680,3,5,35,133,0,0.0,1.333,4.667,25.333,5.0,28.0,84.0,0,2.449,5.944,32,starter,fintech,999,9,0.3,False,3,2,0.00091237633,Low
CUST11681,2,7,24,54,0,-0.667,-0.667,0.333,-14.667,3.5,21.5,86.0,0,1.0,7.326,24,pro,saas,7999,9,0.92,True,2,5,0.75803643,High
CUST11682,6,6,12,74,0,0.0,-2.0,-7.667,-21.667,5.5,20.5,105.5,1,1.0,10.214,30,pro,edtech,7999,5,0.34,False,2,1,0.39668015,Medium
CUST11683,4,11,18,40,0,0.333,0.333,-2.333,-24.0,4.25,21.0,72.75,1,1.258,3.162,52,pro,healthtech,7999,9,0.17,False,2,3,0.017902792,Low
CUST11684,8,12,26,83,0,1.0,-2.0,2.0,7.667,5.75,22.0,74.75,0,1.708,2.828,28,enterprise,healthtech,19999,1,0.96,False,0,3,0.004624252,Low
CUST11685,5,11,23,90,0,-0.333,0.333,3.333,16.667,5.75,19.5,84.0,0,0.957,10.017,11,pro,fintech,7999,2,0.92,False,2,2,0.0031692781,Low
CUST11686,4,2,26,63,0,0.0,-0.667,1.667,-19.667,3.25,27.0,82.0,1,1.5,6.377,19,starter,saas,999,5,0.4,True,3,5,0.97520125,High
CUST11687,8,0,23,78,1,1.667,0.0,1.0,-12.0,4.75,22.5,79.0,1,2.363,2.646,21,starter,saas,999,1,0.29,True,3,5,0.9637605,High
CUST11688,7,5,24,102,0,-0.667,0.667,0.0,1.667,6.25,22.5,101.5,0,2.217,1.732,10,growth,ecommerce,2999,5,0.78,False,1,0,0.008795523,Low
CUST11689,5,3,19,57,0,0.667,-0.333,-3.333,-23.333,3.25,22.75,95.5,2,1.258,6.85,39,starter,logistics,999,10,0.49,False,3,4,0.96654755,High
CUST11690,3,4,19,74,1,-1.0,0.333,1.0,-8.0,3.5,18.75,81.5,1,1.732,2.062,51,growth,saas,2999,2,0.48,True,1,5,0.9871911,High
CUST11691,9,3,32,125,1,1.667,0.333,3.667,5.0,5.0,26.25,122.5,1,2.708,4.573,36,growth,ecommerce,2999,9,0.65,False,1,0,0.00058640423,Low
CUST11692,3,8,18,140,0,-1.0,0.333,-2.667,29.0,4.75,27.25,87.0,1,1.258,7.182,6,pro,logistics,7999,3,0.77,False,2,4,0.005426884,Low
CUST11693,2,1,23,66,0,0.0,-1.0,-7.333,-3.0,4.0,30.25,95.25,1,2.309,12.148,42,starter,healthtech,999,10,0.34,False,3,3,0.10192292,Low
CUST11694,0,5,25,40,1,-2.333,-0.667,4.0,-25.667,3.5,18.5,74.0,1,2.887,9.539,7,growth,logistics,2999,5,0.13,True,1,4,0.9888953,High
CUST11695,7,6,50,126,0,0.667,1.333,11.667,14.667,5.0,34.5,125.75,0,1.633,14.48,12,growth,healthtech,2999,1,0.66,False,1,3,0.000102687474,Low
CUST11696,4,7,26,99,0,-0.667,1.0,-2.0,15.0,5.0,29.75,102.0,0,0.816,6.652,45,growth,ecommerce,2999,1,0.58,False,1,0,0.00079922413,Low
CUST11697,5,0,20,60,1,-0.667,-1.0,1.333,-4.333,4.75,22.75,63.25,3,1.708,8.995,27,starter,edtech,999,10,0.55,True,3,1,0.9979341,High
CUST11698,7,5,12,115,0,0.0,1.333,-8.0,16.0,6.25,19.0,98.5,0,0.957,11.633,51,starter,edtech,999,8,0.48,False,3,1,0.0031831115,Low
CUST11699,8,8,32,106,1,1.667,1.667,2.0,5.0,6.5,26.75,97.75,1,2.38,4.573,34,growth,logistics,2999,6,0.29,False,1,4,0.0005884436,Low
CUST11700,2,14,35,118,0,-1.333,2.0,3.0,8.0,4.75,25.25,96.25,0,1.893,9.639,42,pro,saas,7999,3,0.4,False,2,5,0.0051176706,Low
CUST11701,2,1,17,90,0,-1.0,0.0,1.333,9.667,3.75,16.75,85.25,0,1.5,2.872,25,starter,fintech,999,3,0.55,True,3,2,0.9936127,High
CUST11702,3,0,26,47,0,0.333,-1.0,-0.667,-16.667,2.75,19.75,77.0,0,0.957,8.421,10,starter,healthtech,999,8,0.58,True,3,3,0.9915815,High
CUST11703,4,1,25,110,1,-0.333,0.0,-1.667,9.333,4.25,21.5,94.0,2,0.5,13.178,14,starter,ecommerce,999,4,0.36,True,3,0,0.9228406,High
CUST11704,7,1,23,113,0,0.0,0.333,1.333,14.667,6.0,21.5,103.75,0,1.414,7.55,4,starter,fintech,999,7,0.53,False,3,2,0.0011048744,Low
CUST11705,3,0,20,52,0,-0.667,-1.333,1.333,-25.333,4.0,19.25,81.5,0,1.826,4.272,36,starter,saas,999,1,0.75,True,3,5,0.9968713,High
CUST11706,7,6,37,65,0,0.333,0.0,1.0,-14.667,5.25,31.75,89.25,0,1.5,4.787,49,growth,ecommerce,2999,5,0.85,False,1,0,0.002624527,Low
CUST11707,2,2,26,104,1,-1.667,-0.333,-4.333,-5.333,4.0,26.0,95.75,1,2.449,9.201,23,growth,saas,2999,3,0.37,True,1,5,0.9445501,High
CUST11708,6,0,36,86,0,0.333,-1.333,4.667,-15.667,5.5,24.25,115.75,1,0.577,8.732,8,starter,saas,999,7,1.0,False,3,5,0.008933187,Low
CUST11709,4,1,14,125,0,-0.667,-0.667,-3.0,-3.667,5.5,19.0,94.25,0,1.291,6.481,47,starter,edtech,999,10,0.8,True,3,1,0.80826765,High
CUST11710,6,7,27,126,0,1.0,2.333,0.667,1.0,4.75,27.25,116.75,1,2.062,1.708,8,starter,fintech,999,6,0.55,False,3,2,0.0014355021,Low
CUST11711,3,2,32,111,0,-1.333,0.667,3.667,-17.0,5.0,25.75,107.75,0,1.826,5.188,19,starter,saas,999,10,0.73,False,3,5,0.0054403148,Low
CUST11712,4,0,13,107,1,-0.333,-2.0,-5.0,-0.667,4.25,22.75,104.5,2,1.708,7.411,8,starter,logistics,999,3,0.53,True,3,4,0.9813628,High
CUST11713,2,0,20,63,0,-1.333,-0.333,-3.0,-8.667,4.25,21.5,72.0,0,1.708,5.802,14,starter,edtech,999,8,0.42,True,3,1,0.9841616,High
CUST11714,3,17,27,130,0,-0.667,1.333,0.667,8.667,5.0,29.0,103.5,0,2.16,6.055,44,enterprise,saas,19999,3,0.28,False,0,5,0.0006955373,Low
CUST11715,3,16,30,103,0,-0.667,1.0,3.333,3.333,5.25,19.0,99.75,0,1.708,9.416,8,enterprise,fintech,19999,5,0.83,False,0,2,0.016967582,Low
CUST11716,6,13,14,144,0,0.0,2.333,-6.333,6.667,4.5,29.75,118.25,0,1.915,11.354,18,pro,ecommerce,7999,6,0.47,False,2,0,0.00032474747,Low
CUST11717,7,7,10,68,0,0.333,1.0,-7.333,-2.0,5.5,26.25,87.0,0,1.291,11.026,14,growth,ecommerce,2999,6,0.86,False,1,0,0.03592507,Low
CUST11718,1,1,10,60,0,-1.667,-1.0,-4.0,-4.333,4.25,19.5,78.25,0,2.754,8.544,35,starter,ecommerce,999,2,0.66,True,3,0,0.9963831,High
CUST11719,5,7,35,152,0,0.0,-1.667,0.0,32.0,5.25,31.75,116.5,0,0.5,6.5,27,pro,ecommerce,7999,10,0.75,False,2,0,2.5516141e-05,Low
CUST11720,2,4,38,119,0,-1.333,0.667,6.333,11.667,4.0,24.25,91.25,1,1.826,9.743,4,growth,saas,2999,5,0.54,True,1,5,0.93686324,High
CUST11721,3,2,18,68,1,0.0,0.667,-2.667,-11.667,3.75,21.75,74.75,1,1.5,6.238,19,starter,ecommerce,999,8,0.75,True,3,0,0.9949405,High
CUST11722,8,0,21,87,0,0.333,-0.333,-1.333,1.333,6.25,24.5,69.0,1,1.708,5.447,25,starter,saas,999,6,0.85,False,3,5,0.65626204,High
CUST11723,7,13,28,116,0,-0.333,-0.667,1.333,2.333,7.0,24.25,111.25,0,0.816,5.188,46,enterprise,healthtech,19999,8,0.88,False,0,3,0.00040011914,Low
CUST11724,3,0,21,109,0,-0.667,-1.667,-1.333,-7.333,4.25,23.0,106.5,0,0.957,8.327,44,starter,edtech,999,8,0.92,False,3,1,0.03105586,Low
CUST11725,5,0,37,96,0,-1.0,0.0,6.333,9.0,6.75,23.25,93.5,0,1.5,14.033,10,starter,ecommerce,999,1,0.82,False,3,0,0.029900964,Low
CUST11726,3,0,17,81,0,-0.333,-2.0,-4.0,2.667,3.5,21.0,90.5,0,0.577,13.392,14,growth,healthtech,2999,3,0.56,True,1,3,0.99532545,High
CUST11727,7,3,0,39,0,1.0,0.0,-8.0,-12.667,4.5,19.75,66.5,0,1.732,13.769,34,growth,ecommerce,2999,5,0.95,False,1,0,0.049740285,Low
CUST11728,6,3,8,69,0,1.333,-0.333,-5.667,-20.667,4.5,22.25,103.5,0,1.915,10.145,17,growth,edtech,2999,2,0.63,False,1,1,0.11607909,Low
CUST11729,4,6,41,135,0,0.0,1.0,7.333,15.333,4.25,25.25,92.0,0,0.5,10.532,19,growth,edtech,2999,7,0.92,False,1,1,0.0007841162,Low
CUST11730,5,8,54,94,0,-0.667,1.0,12.0,-12.0,5.5,34.0,115.0,2,1.915,14.9,25,growth,logistics,2999,2,0.3,False,1,4,0.0063323234,Low
CUST11731,6,2,39,70,0,0.0,0.0,8.0,-6.333,6.25,26.5,104.75,0,0.5,10.116,4,starter,edtech,999,5,0.32,False,3,1,0.0020277288,Low
CUST11732,4,6,28,82,1,0.0,0.667,6.0,0.667,2.75,15.75,92.0,1,1.5,10.782,46,growth,fintech,2999,5,0.29,True,1,2,0.98467326,High
